THỜI KHÓA BIỂU DỰ KIẾN K70 - CẬP NHẬT NGÀY 29/08/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,KNN,165093,165093,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 01-K70S,1,3,1015-1145,5,6,Sáng,3-19,C7-105,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KNN,165093,165093,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 01-K70S,2,6,0825-1005,3,4,Sáng,3-19,C7-105,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KNN,165098,165098,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 02-K70S,1,3,0645-0815,1,2,Sáng,3-19,C7-130,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KNN,165098,165098,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 02-K70S,2,6,0645-0815,1,2,Sáng,3-19,C7-130,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KNN,165103,165103,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 03-K70S,1,3,0825-1005,3,4,Sáng,3-19,C7-205,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KNN,165103,165103,FLE1103,Learning to learn 1,Learning to learn 1,4(2-2-0-8),IPE 03-K70S,2,6,1015-1145,5,6,Sáng,3-19,C7-205,NULL,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCK,165488,165488,HE2000,Nhập môn KT Nhiệt lạnh,Introduction to Heat and Refrigeration Engineering,2(2-0-1-4),"Nhiệt 01,02-K70S",1,4,1015-1145,5,6,Sáng,3-19,D5-405,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCK,165489,165489,HE2000,Nhập môn KT Nhiệt lạnh,Introduction to Heat and Refrigeration Engineering,2(2-0-1-4),"Nhiệt 03,04-K70S",1,4,0645-0815,1,2,Sáng,3-19,D5-405,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCK,165500,165500,HE2000,Nhập môn KT Nhiệt lạnh,Introduction to Heat and Refrigeration Engineering,2(2-0-1-4),"Nhiệt 05,06-K70S",1,4,0825-1005,3,4,Sáng,3-19,D5-405,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCNTT,164907,164907,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),**Tài năng KHMT-K70C,1,6,1230-1455,1,3,Chiều,3-19,C7-203,TN,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,165278,165278,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),"KH máy tính 01,02,03,04-K70C",1,5,1230-1455,1,3,Chiều,"2-10,14-20",GĐ-B1,TN,NULL,NULL,200,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCNTT,165286,165286,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),"KH máy tính 05,06,07 - KT máy tính 05-K70S",1,5,0645-0910,1,3,Sáng,"2-10,14-20",D5-301,TN,NULL,NULL,200,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCNTT,165293,165293,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),"KT máy tính 01,02,03,04-K70S",1,5,0920-1145,4,6,Sáng,"2-10,14-20",D5-301,TN,NULL,NULL,190,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCNTT,756862,756862,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-CT Tài năng KHMT-K70,1,6,0645-1145,0645,1145,Sáng,"7,9,14,16,18",B1-405,NULL,NULL,NULL,50,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756863,756863,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N01,1,2,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-108,NULL,NULL,NULL,40,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756864,756864,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N02,1,3,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-108,NULL,NULL,NULL,40,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756865,756865,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N03,1,5,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-108,NULL,NULL,NULL,40,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756866,756866,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N04,1,6,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-108,NULL,NULL,NULL,40,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756867,756867,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N05,1,2,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-108,NULL,NULL,NULL,40,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756868,756868,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N06,1,3,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-108,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756869,756869,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N07,1,5,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-108,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756870,756870,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N08,1,6,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-108,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756871,756871,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N09,1,2,0645-1145,0645,1145,Sáng,"7,9,14,16,18",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756872,756872,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N10,1,2,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-109,NULL,0,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756873,756873,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N11,1,3,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756874,756874,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N12,1,4,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756875,756875,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N13,1,6,1230-1730,1230,1730,Chiều,"7,9,14,16,18",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756876,756876,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N14,1,2,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756877,756877,IT1108,Nhập môn lập trình,Introduction to Programming,4(3-0-2-8),IT1108-(KHMT+KTMT) K70-N15,1,3,1230-1730,1230,1730,Chiều,"8,10,15,17,19",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,164951,164951,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),"**CTTT KHDL 01,02-K70C",1,4,1230-1550,1,4,Chiều,3-19,D6-107,TN,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,164952,164952,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),"**CTTT KHDL 03, ATKG-K70S",1,3,0645-1005,1,4,Sáng,3-19,C7-223,TN,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,756878,756878,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),IT1110E (KHDL + ATKGS)-K70-N01,1,5,0645-0915,0645,0915,Sáng,"8,10,15,17,19",B1-108,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756879,756879,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),IT1110E (KHDL + ATKGS)-K70-N02,1,5,0915-1145,0915,1145,Sáng,"8,10,15,17,19",B1-108,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756880,756880,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),IT1110E (KHDL + ATKGS)-K70-N03,1,5,0645-0915,0645,0915,Sáng,"8,10,15,17,19",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756881,756881,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),IT1110E (KHDL + ATKGS)-K70-N04,1,5,0915-1145,0915,1145,Sáng,"8,10,15,17,19",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756882,756882,IT1110E,Nhập môn lập trình,Introduction to Programming,4(3-1-1-8),IT1110E (KHDL + ATKGS)-K70-N05,1,2,0915-1145,0915,1145,Sáng,"8,10,15,17,19",B1-109,NULL,NULL,NULL,39,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,161455,161455,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),"*Việt Nhật K70, Việt Pháp K70C",1,5,1600-1730,5,6,Chiều,3-19,B1-504,TN,NULL,NULL,350,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,161468,161468,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),"*ICT, KHDL, An toàn KG số - K70S",1,5,0645-0815,1,2,Sáng,3-19,GĐ-B1,TN,NULL,NULL,330,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,165279,165279,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),KH máy tính - KT máy tính- Tài năng KHMT-K70C,1,5,1600-1730,5,6,Chiều,"2-10,14-20",B1-405,TN,NULL,NULL,600,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TCNTT,756883,756883,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-CTTài năng KHMT-K70,1,5,0645-1145,0645,1145,Sáng,"7,9,14,16,18",B1-405,NULL,0,NULL,50,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756884,756884,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N01,1,2,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756885,756885,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N02,1,3,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756886,756886,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N03,1,4,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756887,756887,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N04,1,2,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-209,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756888,756888,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N05,1,6,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756889,756889,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N06,1,2,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756890,756890,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N07,1,3,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756891,756891,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N08,1,4,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756892,756892,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N09,1,3,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-209,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756893,756893,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N10,1,6,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756894,756894,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N11,1,3,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-206,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756895,756895,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N12,1,4,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-206,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756896,756896,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N13,1,2,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756897,756897,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHMT+KTMT)-K70-N14,1,6,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-206,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TCNTT,756898,756898,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N01,1,3,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-108,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756899,756899,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N02,1,3,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756900,756900,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N03,1,3,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-109,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756901,756901,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N04,1,5,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756902,756902,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N05,1,5,0645-1145,0645,1145,Sáng,"4,5,6,7,9",B1-109,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756903,756903,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N06,1,6,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-109,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756904,756904,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N07,1,3,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-207,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756905,756905,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N08,1,6,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756906,756906,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(Việt Nhật + Việt Pháp)-K70-N09,1,5,0645-1145,0645,1145,Sáng,"4,5,6,7,10",B1-207,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756907,756907,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-ICT-K70-N01,1,5,1230-1730,1230,1730,Chiều,"4,5,6,8,10",B1-109,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756908,756908,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-ICT-K70-N02,1,6,1230-1730,1230,1730,Chiều,"4,5,6,8,10",B1-109,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756909,756909,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-ICT-K70-N03,1,3,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-207,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,756910,756910,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-ICT-K70-N04,1,4,1230-1730,1230,1730,Chiều,"4,5,6,7,10",B1-207,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,761344,761344,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHDL+ATKGS)-K70-N01,1,4,0645-1145,0645,1145,Sáng,"4,5,6,10,11",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,761345,761345,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHDL+ATKGS)-K70-N02,1,5,0645-1145,0645,1145,Sáng,"4,5,6,10,11",B1-106,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,761346,761346,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHDL+ATKGS)-K70-N03,1,2,0645-1145,0645,1145,Sáng,"4,5,6,10,11",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,761347,761347,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHDL+ATKGS)-K70-N04,1,4,0645-1145,0645,1145,Sáng,"4,5,6,10,11",B1-107,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,761348,761348,IT2000,Nhập môn CNTT và TT,Introduction to ICT,3(2-0-2-6),IT2000-(KHDL+ATKGS)-K70-N05,1,4,0645-1145,0645,1145,Sáng,"4,5,6,10,11",B1-108,NULL,NULL,NULL,37,Đang xếp TKB,TN,AB,ELITECH,
20251,TCNTT,161469,161469,IT3210,C Programming Language,C Programming Language,2(2-0-0-4),*ICT K70S,1,6,1015-1145,5,6,Sáng,3-19,D9-401,NULL,NULL,NULL,130,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TCNTT,161470,161470,IT3220,C Programming (Introduction),C Programming (Introduction),2(0-4-0-4),*ICT K70-1S,1,2,0645-1005,1,4,Sáng,3-19,B1-206,NULL,NULL,NULL,33,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161471,161471,IT3220,C Programming (Introduction),C Programming (Introduction),2(0-4-0-4),*ICT K70-2S,1,2,0645-1005,1,4,Sáng,3-19,B1-207,NULL,NULL,NULL,33,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161472,161472,IT3220,C Programming (Introduction),C Programming (Introduction),2(0-4-0-4),*ICT K70-3S,1,6,0645-1005,1,4,Sáng,3-19,B1-204,NULL,NULL,NULL,33,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161473,161473,IT3220,C Programming (Introduction),C Programming (Introduction),2(0-4-0-4),*ICT K70-4S,1,6,0645-1005,1,4,Sáng,3-19,B1-207,NULL,NULL,NULL,33,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161427,161427,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -1C,1,2,1230-1400,1,2,Chiều,3-19,C7-114,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161427,161427,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -1C,2,3,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161427,161427,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -1C,3,4,1230-1400,1,2,Chiều,3-19,C7-114,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161427,161427,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -1C,4,5,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161427,161427,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -1C,5,6,1230-1400,1,2,Chiều,3-19,C7-114,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161428,161428,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -2C,1,2,1230-1400,1,2,Chiều,3-19,C7-217,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161428,161428,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -2C,2,3,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161428,161428,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -2C,3,4,1230-1400,1,2,Chiều,3-19,C7-217,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161428,161428,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -2C,4,5,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161428,161428,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -2C,5,6,1230-1400,1,2,Chiều,3-19,C7-217,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161429,161429,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -3C,1,2,1230-1400,1,2,Chiều,3-19,C7-219,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161429,161429,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -3C,2,3,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161429,161429,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -3C,3,4,1230-1400,1,2,Chiều,3-19,C7-219,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161429,161429,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -3C,4,5,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161429,161429,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -3C,5,6,1230-1400,1,2,Chiều,3-19,C7-219,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161430,161430,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -4C,1,2,1230-1400,1,2,Chiều,3-19,D9-403,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161430,161430,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -4C,2,3,1230-1400,1,2,Chiều,3-19,Online,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
20251,TCNTT,161430,161430,JP1110,Tiếng Nhật 1,Japanese 1,5(0-10-0-10),*Việt Nhật K70 -4C,3,4,1230-1400,1,2,Chiều,3-19,D9-403,NULL,NULL,NULL,26,Đang xếp TKB,BT,AB,ELITECH,
